Release date,Product,Platform,Impact,Max Severity,Article,Article (Link),Download,Download (Link),Build Number,Details,Details (Link)
"Apr 8, 2025",Windows 10 Version 21H2 for ARM64-based Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-27739,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27739
"Apr 8, 2025",Windows 10 Version 21H2 for 32-bit Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-27739,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27739
"Apr 8, 2025",Windows Server 2022 (Server Core installation),,Elevation of Privilege,Important,5055526,https://support.microsoft.com/help/5055526,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055526,10.0.20348.3453,CVE-2025-27739,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27739
"Apr 8, 2025",Windows Server 2022,,Elevation of Privilege,Important,5055526,https://support.microsoft.com/help/5055526,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055526,10.0.20348.3453,CVE-2025-27739,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27739
"Apr 8, 2025",Windows Server 2019 (Server Core installation),,Elevation of Privilege,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27739,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27739
"Apr 8, 2025",Windows Server 2019,,Elevation of Privilege,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27739,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27739
"Apr 8, 2025",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27739,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27739
"Apr 8, 2025",Windows 10 Version 1809 for 32-bit Systems,,Elevation of Privilege,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27739,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27739
"Apr 8, 2025",Windows Server 2019 (Server Core installation),,Information Disclosure,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27738,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27738
"Apr 8, 2025",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27738,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27738
"Apr 8, 2025",Windows Server 2012 (Server Core installation),,Information Disclosure,Important,5055581,https://support.microsoft.com/help/5055581,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055581,6.2.9200.25423,CVE-2025-27738,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27738
"Apr 8, 2025",Windows 10 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19045.5737,CVE-2025-27727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27727
"Apr 8, 2025",Windows 10 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19045.5737,CVE-2025-27727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27727
"Apr 8, 2025",Windows 11 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22621.5189,CVE-2025-27727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27727
"Apr 8, 2025",Windows 11 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22621.5189,CVE-2025-27727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27727
"Apr 8, 2025",Windows 10 Version 21H2 for x64-based Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-27727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27727
"Apr 8, 2025",Windows 10 Version 21H2 for ARM64-based Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-27727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27727
"Apr 8, 2025",Windows 10 Version 21H2 for 32-bit Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-27727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27727
"Apr 8, 2025",Windows Server 2022 (Server Core installation),,Elevation of Privilege,Important,5055526,https://support.microsoft.com/help/5055526,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055526,10.0.20348.3453,CVE-2025-27727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27727
"Apr 8, 2025",Windows Server 2022,,Elevation of Privilege,Important,5055526,https://support.microsoft.com/help/5055526,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055526,10.0.20348.3453,CVE-2025-27727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27727
"Apr 8, 2025",Windows Server 2019 (Server Core installation),,Elevation of Privilege,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27727
"Apr 8, 2025",Windows Server 2019,,Elevation of Privilege,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27727
"Apr 8, 2025",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27727
"Apr 8, 2025",Windows 10 Version 1809 for 32-bit Systems,,Elevation of Privilege,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27727
"Apr 8, 2025",Windows Server 2025,,Elevation of Privilege,Important,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-27490,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27490
"Apr 8, 2025",Windows Server 2012 R2 (Server Core installation),,Elevation of Privilege,Important,5055557,https://support.microsoft.com/help/5055557,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055557,6.3.9600.22523,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2012 R2,,Elevation of Privilege,Important,5055557,https://support.microsoft.com/help/5055557,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055557,6.3.9600.22523,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2012 (Server Core installation),,Elevation of Privilege,Important,5055581,https://support.microsoft.com/help/5055581,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055581,6.2.9200.25423,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2012,,Elevation of Privilege,Important,5055581,https://support.microsoft.com/help/5055581,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055581,6.2.9200.25423,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,5055561,https://support.microsoft.com/help/5055561,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055561,6.1.7601.27670,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,5055570,https://support.microsoft.com/help/5055570,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055570,6.1.7601.27670,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5055561,https://support.microsoft.com/help/5055561,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055561,6.1.7601.27670,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5055570,https://support.microsoft.com/help/5055570,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055570,6.1.7601.27670,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5055609,https://support.microsoft.com/help/5055609,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055609,6.0.6003.23220,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5055596,https://support.microsoft.com/help/5055596,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055596,6.0.6003.23220,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2008 for x64-based Systems Service Pack 2,,Elevation of Privilege,Important,5055609,https://support.microsoft.com/help/5055609,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055609,6.0.6003.23220,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2008 for x64-based Systems Service Pack 2,,Elevation of Privilege,Important,5055596,https://support.microsoft.com/help/5055596,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055596,6.0.6003.23220,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5055609,https://support.microsoft.com/help/5055609,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055609,6.0.6003.23220,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5055596,https://support.microsoft.com/help/5055596,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055596,6.0.6003.23220,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2,,Elevation of Privilege,Important,5055609,https://support.microsoft.com/help/5055609,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055609,6.0.6003.23220,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2,,Elevation of Privilege,Important,5055596,https://support.microsoft.com/help/5055596,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055596,6.0.6003.23220,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2016 (Server Core installation),,Elevation of Privilege,Important,5055521,https://support.microsoft.com/help/5055521,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows Server 2016,,Elevation of Privilege,Important,5055521,https://support.microsoft.com/help/5055521,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-27484,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27484
"Apr 8, 2025",Windows 11 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22621.5189,CVE-2025-29811,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29811
"Apr 8, 2025",Windows 11 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22621.5189,CVE-2025-29811,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29811
"Apr 8, 2025",Windows Admin Center,,Information Disclosure,Important,Release Notes,https://aka.ms/wac2410,Security Update,https://info.microsoft.com/ww-landing-windows-admin-center.html,2.4.2.1,CVE-2025-29819,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29819
"Apr 8, 2025",Windows Admin Center in Azure Portal,,Information Disclosure,Important,Release Notes,https://learn.microsoft.com/en-us/windows-server/manage/windows-admin-center/azure/extension-release-notes,Security Update,https://learn.microsoft.com/en-us/windows-server/manage/windows-admin-center/azure/manage-vm,0.45.0.0,CVE-2025-29819,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29819
"Apr 8, 2025",Microsoft Word 2016 (64-bit edition),,Security Feature Bypass,Important,5002702,https://support.microsoft.com/help/5002702,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108098,16.0.5495.1002,CVE-2025-29816,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29816
"Apr 8, 2025",Microsoft Word 2016 (32-bit edition),,Security Feature Bypass,Important,5002702,https://support.microsoft.com/help/5002702,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108098,16.0.5495.1002,CVE-2025-29816,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29816
"Apr 8, 2025",Microsoft Office 2016 (64-bit edition),,Security Feature Bypass,Important,5002700,https://support.microsoft.com/help/5002700,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108094,16.0.5495.1002,CVE-2025-29816,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29816
"Apr 8, 2025",Microsoft Office 2016 (64-bit edition),,Security Feature Bypass,Important,5002573,https://support.microsoft.com/help/5002573,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108103,16.0.5495.1002,CVE-2025-29816,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29816
"Apr 8, 2025",Microsoft Office 2016 (64-bit edition),,Security Feature Bypass,Important,5002623,https://support.microsoft.com/help/5002623,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108113,16.0.5495.1002,CVE-2025-29816,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29816
"Apr 8, 2025",Microsoft Office 2016 (32-bit edition),,Security Feature Bypass,Important,5002700,https://support.microsoft.com/help/5002700,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108094,16.0.5495.1002,CVE-2025-29816,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29816
"Apr 8, 2025",Microsoft Office 2016 (32-bit edition),,Security Feature Bypass,Important,5002573,https://support.microsoft.com/help/5002573,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108103,16.0.5495.1002,CVE-2025-29816,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29816
"Apr 8, 2025",Microsoft Office 2016 (32-bit edition),,Security Feature Bypass,Important,5002623,https://support.microsoft.com/help/5002623,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108113,16.0.5495.1002,CVE-2025-29816,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29816
"Apr 8, 2025",Microsoft Office LTSC for Mac 2024,,Security Feature Bypass,Important,Release Notes,https://go.microsoft.com/fwlink/p/?linkid=831049,Security Update,https://go.microsoft.com/fwlink/p/?linkid=831049,16.96.25041326,CVE-2025-29816,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29816
"Apr 8, 2025",Microsoft Office LTSC 2024 for 64-bit editions,,Security Feature Bypass,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-29816,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29816
"Apr 8, 2025",Microsoft Office LTSC 2024 for 32-bit editions,,Security Feature Bypass,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-29816,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29816
"Apr 8, 2025",Microsoft Office LTSC 2021 for 32-bit editions,,Security Feature Bypass,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-29816,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29816
"Apr 8, 2025",Microsoft Office LTSC 2021 for 64-bit editions,,Security Feature Bypass,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-29816,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29816
"Apr 8, 2025",Windows Server 2012,,Information Disclosure,Important,5055581,https://support.microsoft.com/help/5055581,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055581,6.2.9200.25423,CVE-2025-27738,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27738
"Apr 8, 2025",Windows Server 2012 R2 (Server Core installation),,Information Disclosure,Important,5055557,https://support.microsoft.com/help/5055557,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055557,6.3.9600.22523,CVE-2025-27738,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27738
"Apr 8, 2025",Windows Server 2012 R2,,Information Disclosure,Important,5055557,https://support.microsoft.com/help/5055557,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055557,6.3.9600.22523,CVE-2025-27738,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27738
"Apr 8, 2025",Windows Server 2019,,Information Disclosure,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27738,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27738
"Apr 8, 2025",Windows 10 Version 1809 for 32-bit Systems,,Information Disclosure,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27738,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27738
"Apr 8, 2025",Windows 10 Version 21H2 for ARM64-based Systems,,Information Disclosure,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-27738,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27738
"Apr 8, 2025",Windows 11 Version 22H2 for x64-based Systems,,Information Disclosure,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22621.5189,CVE-2025-27738,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27738
"Apr 8, 2025",Windows 11 Version 22H2 for ARM64-based Systems,,Information Disclosure,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22621.5189,CVE-2025-27738,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27738
"Apr 8, 2025",Windows Server 2016,,Information Disclosure,Important,5055521,https://support.microsoft.com/help/5055521,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-27738,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27738
"Apr 8, 2025",Windows Server 2016 (Server Core installation),,Information Disclosure,Important,5055521,https://support.microsoft.com/help/5055521,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-27738,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27738
"Apr 8, 2025",Windows Server 2022,,Information Disclosure,Important,5055526,https://support.microsoft.com/help/5055526,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055526,10.0.20348.3453,CVE-2025-27738,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27738
"Apr 8, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2,,Security Feature Bypass,Important,5055609,https://support.microsoft.com/help/5055609,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055609,6.0.6003.23220,CVE-2025-27737,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27737
"Apr 8, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2,,Security Feature Bypass,Important,5055596,https://support.microsoft.com/help/5055596,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055596,6.0.6003.23220,CVE-2025-27737,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27737
"Apr 8, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2,,Security Feature Bypass,Important,5055515,https://support.microsoft.com/en-us/help/5055515,IE Cumulative,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055515,1.000,CVE-2025-27737,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27737
"Apr 8, 2025",Windows Server 2016 (Server Core installation),,Security Feature Bypass,Important,5055521,https://support.microsoft.com/help/5055521,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-27737,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27737
"Apr 8, 2025",Windows 10 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19045.5737,CVE-2025-27730,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27730
"Apr 8, 2025",Windows 10 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19045.5737,CVE-2025-27730,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27730
"Apr 8, 2025",Windows 11 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22621.5189,CVE-2025-27730,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27730
"Apr 8, 2025",Windows 11 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22621.5189,CVE-2025-27730,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27730
"Apr 8, 2025",Windows 10 Version 21H2 for x64-based Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-27730,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27730
"Apr 8, 2025",Windows 10 Version 21H2 for ARM64-based Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-27730,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27730
"Apr 8, 2025",Windows 10 Version 21H2 for 32-bit Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-27730,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27730
"Apr 8, 2025",Windows Server 2019 (Server Core installation),,Elevation of Privilege,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27730,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27730
"Apr 8, 2025",Windows Server 2019,,Elevation of Privilege,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27730,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27730
"Apr 8, 2025",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27730,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27730
"Apr 8, 2025",Windows 10 Version 1809 for 32-bit Systems,,Elevation of Privilege,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-27730,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27730
"Apr 8, 2025",Windows Server 2025,,Elevation of Privilege,Important,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-27731,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27731
